head_id,relation,tail_id,source_doc_id,source_chunk_id,confidence,role,valid_from,valid_to
601398,PARTICIPATES_IN,EVT-0344,1170,1170001,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0641,1305,1305000,0.95,主体,,
601398,PARTICIPATES_IN,EVT-1076,1513,1513000,0.9,合作方,,
601398,PARTICIPATES_IN,EVT-1475,2095,2095000,0.9,涉及方,,
601567,PARTICIPATES_IN,EVT-0272,1139,1139000,0.8,涉及方,,
601633,HAS_EXECUTIVE,PER-0220,1068,1068001,0.9,,,
601633,HAS_EXECUTIVE,PER-0301,1068,1068001,0.9,,,
601633,HAS_EXECUTIVE,PER-0341,1068,1068001,0.9,,,
601633,HAS_EXECUTIVE,PER-0441,1169,1169000,0.95,,,
601633,PARTICIPATES_IN,EVT-0001,1001,1001001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0002,1001,1001001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0138,1068,1068000,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0223,1109,1109000,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0224,1109,1109002,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0225,1109,1109002,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0338,1169,1169000,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0339,1169,1169001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0340,1169,1169001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0552,1261,1261001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0553,1261,1261000,0.9,主体,,
601633,PARTICIPATES_IN,EVT-0694,1327,1327003,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0695,1327,1327004,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0696,1327,1327006,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0808,1375,1375000,0.95,主体,,
601633,PARTICIPATES_IN,EVT-0809,1375,1375001,0.95,主体,,
601633,PARTICIPATES_IN,EVT-1256,2015,2015000,0.95,主体,,
601633,PARTICIPATES_IN,EVT-1257,2015,2015001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-1258,2015,2015001,0.9,主体,,
601633,PARTICIPATES_IN,EVT-1259,2015,2015001,0.9,主体,,
601668,HAS_EXECUTIVE,PER-0169,1390,1390018,0.9,,,
601668,HAS_EXECUTIVE,PER-0372,1390,1390018,0.85,,,
601668,HAS_EXECUTIVE,PER-0398,1089,1089000,0.9,,,
601668,PARTICIPATES_IN,EVT-0046,1024,1024000,0.95,主体,,
601668,PARTICIPATES_IN,EVT-0153,1075,1075000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0183,1089,1089000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0184,1089,1089000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0337,1168,1168000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0580,1277,1277000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0581,1277,1277000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0582,1277,1277000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0583,1277,1277000,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0692,1326,1326000,0.95,主体,,
601668,PARTICIPATES_IN,EVT-0693,1326,1326000,0.95,主体,,
601668,PARTICIPATES_IN,EVT-0693,1326,1326001,0.85,涉及方,,
601668,PARTICIPATES_IN,EVT-0842,1390,1390018,0.95,主体,,
601668,PARTICIPATES_IN,EVT-0843,1390,1390005,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0844,1390,1390004,0.9,主体,,
601668,PARTICIPATES_IN,EVT-0918,1429,1429000,0.9,合作方,,
601727,PARTICIPATES_IN,EVT-0074,1039,1039000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0075,1039,1039001,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0076,1039,1039001,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0077,1039,1039001,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0219,1108,1108000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0220,1108,1108000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0221,1108,1108001,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0222,1108,1108002,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0239,1121,1121000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0240,1121,1121000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0423,1201,1201000,0.95,主体,,
601727,PARTICIPATES_IN,EVT-0423,1201,1201000,0.85,涉及方,,
601727,PARTICIPATES_IN,EVT-0424,1201,1201001,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0658,1312,1312000,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0659,1312,1312002,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0660,1312,1312002,0.9,主体,,
601727,PARTICIPATES_IN,EVT-0826,1381,1381002,0.95,主体,,
601899,HAS_EXECUTIVE,PER-0072,1033,1033005,0.9,,,
601899,PARTICIPATES_IN,EVT-0061,1033,1033001,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0062,1033,1033002,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0064,1034,1034001,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0192,1092,1092000,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0287,1145,1145000,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0403,1192,1192001,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0404,1192,1192001,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0405,1192,1192001,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0406,1192,1192002,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0654,1311,1311001,0.95,主体,,
601899,PARTICIPATES_IN,EVT-0655,1311,1311002,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0656,1311,1311003,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0657,1311,1311003,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0798,1370,1370004,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0799,1370,1370004,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0800,1370,1370005,0.9,主体,,
601899,PARTICIPATES_IN,EVT-0801,1370,1370006,0.9,主体,,
601899,PARTICIPATES_IN,EVT-1293,2026,2026003,0.9,涉及方,,
603087,HAS_EXECUTIVE,PER-0285,2059,2059000,0.92,,,
603087,HAS_EXECUTIVE,PER-0394,2061,2061004,0.9,,,
603087,PARTICIPATES_IN,EVT-0888,1412,1412000,0.95,主体,,
603087,PARTICIPATES_IN,EVT-0889,1412,1412003,0.9,主体,,
603087,PARTICIPATES_IN,EVT-0931,1437,1437000,0.95,主体,,
603087,PARTICIPATES_IN,EVT-0932,1437,1437001,0.9,主体,,
603087,PARTICIPATES_IN,EVT-0933,1437,1437002,0.9,主体,,
603087,PARTICIPATES_IN,EVT-0938,1441,1441000,0.9,主体,,
603087,PARTICIPATES_IN,EVT-0939,1441,1441003,0.85,主体,,
603087,PARTICIPATES_IN,EVT-1137,1546,1546000,0.95,主体,,
603087,PARTICIPATES_IN,EVT-1171,1567,1567000,0.95,主体,,
603087,PARTICIPATES_IN,EVT-1206,1587,1587000,0.95,主体,,
603087,PARTICIPATES_IN,EVT-1207,1567,1567002,0.8,主体,,
603087,PARTICIPATES_IN,EVT-1207,1587,1587002,0.9,主体,,
603087,PARTICIPATES_IN,EVT-1381,2059,2059004,0.93,主体,,
603087,PARTICIPATES_IN,EVT-1453,2085,2085001,0.9,涉及方,,
603163,PARTICIPATES_IN,EVT-1079,1515,1515002,0.92,主体,,
603163,PARTICIPATES_IN,EVT-1135,1544,1544006,0.9,主体,,
603163,PARTICIPATES_IN,EVT-1181,1573,1573001,0.8,主体,,
603288,BELONGS_TO,IND-0083,2016,2016000,0.85,,,
603288,HAS_EXECUTIVE,PER-0198,1061,1061002,0.85,,,
603288,HAS_EXECUTIVE,PER-0242,1061,1061002,0.85,,,
603288,HAS_EXECUTIVE,PER-0299,1363,1363000,0.9,,,
603288,HAS_EXECUTIVE,PER-0304,1061,1061002,0.9,,,
603288,PARTICIPATES_IN,EVT-0120,1058,1058001,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0121,1058,1058002,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0125,1061,1061000,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0126,1061,1061001,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0533,1250,1250002,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0534,1250,1250002,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0535,1250,1250004,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0536,1250,1250006,0.95,主体,,
603288,PARTICIPATES_IN,EVT-0640,1304,1304002,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0778,1304,1304000,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0778,1363,1363000,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0779,1363,1363000,0.9,主体,,
603288,PARTICIPATES_IN,EVT-0780,1363,1363000,0.9,主体,,
603288,PARTICIPATES_IN,EVT-1260,2016,2016000,0.95,主体,,
603288,PARTICIPATES_IN,EVT-1261,2016,2016000,0.9,主体,,
603288,PARTICIPATES_IN,EVT-1262,2016,2016001,0.9,主体,,
603288,PARTICIPATES_IN,EVT-1263,2016,2016002,0.9,主体,,
603856,PARTICIPATES_IN,EVT-0944,1445,1445000,0.9,主体,,
603856,PARTICIPATES_IN,EVT-0945,1445,1445001,0.9,主体,,
603856,PARTICIPATES_IN,EVT-0946,1445,1445001,0.9,主体,,
603856,PARTICIPATES_IN,EVT-0999,1474,1474001,0.95,主体,,
603856,PARTICIPATES_IN,EVT-1047,1500,1500002,0.95,主体,,
603856,PARTICIPATES_IN,EVT-1087,1520,1520000,0.95,主体,,
603856,PARTICIPATES_IN,EVT-1434,2079,2079000,0.85,涉及方,,
603856,PARTICIPATES_IN,EVT-1466,2090,2090000,0.95,主体,,
603856,SUPPLIES,600309,1500,1500003,0.9,,,
605287,BELONGS_TO,IND-0045,2070,2070000,0.9,,,
605287,PARTICIPATES_IN,EVT-1195,1580,1580000,0.9,主体,,
605287,PARTICIPATES_IN,EVT-1411,2070,2070000,0.9,主体,,
688485,HAS_EXECUTIVE,PER-0180,1455,1455000,0.95,,,
688485,PARTICIPATES_IN,EVT-0958,1454,1454001,0.95,主体,,
688485,PARTICIPATES_IN,EVT-0960,1455,1455000,0.95,主体,,
688485,PARTICIPATES_IN,EVT-0961,1455,1455011,0.9,主体,,
688485,PARTICIPATES_IN,EVT-1176,1571,1571005,0.9,主体,,
688485,PARTICIPATES_IN,EVT-1177,1571,1571009,0.9,主体,,
688485,PARTICIPATES_IN,EVT-1178,1571,1571009,0.9,主体,,
688485,PARTICIPATES_IN,EVT-1179,1572,1572000,0.95,主体,,
688485,PARTICIPATES_IN,EVT-1180,1572,1572000,0.95,主体,,
688506,PARTICIPATES_IN,EVT-0902,1422,1422000,0.95,主体,,
688506,PARTICIPATES_IN,EVT-0903,1422,1422001,0.9,主体,,
688506,PARTICIPATES_IN,EVT-0920,1430,1430001,0.95,主体,,
688506,PARTICIPATES_IN,EVT-0921,1430,1430002,0.9,主体,,
688506,PARTICIPATES_IN,EVT-0922,1430,1430002,0.9,主体,,
688506,PARTICIPATES_IN,EVT-0980,1466,1466000,0.9,主体,,
688506,PARTICIPATES_IN,EVT-0981,1466,1466001,0.9,主体,,
688506,PARTICIPATES_IN,EVT-0982,1466,1466001,0.9,主体,,
688506,PARTICIPATES_IN,EVT-1067,1510,1510000,0.95,主体,,
688506,PARTICIPATES_IN,EVT-1068,1510,1510001,0.9,主体,,
688506,PARTICIPATES_IN,EVT-1102,1530,1530000,0.95,主体,,
688506,PARTICIPATES_IN,EVT-1103,1530,1530002,0.8,主体,,
688506,PARTICIPATES_IN,EVT-1104,1530,1530002,0.8,主体,,
688506,PARTICIPATES_IN,EVT-1193,1579,1579000,0.95,主体,,
688506,PARTICIPATES_IN,EVT-1194,1579,1579002,0.9,主体,,
688506,PARTICIPATES_IN,EVT-1360,2052,2052001,0.9,主体,,
688506,PARTICIPATES_IN,EVT-1504,2104,2104001,0.9,主体,,
688981,BELONGS_TO,IND-0092,1219,1219004,0.85,,,
688981,BELONGS_TO,IND-0093,1144,1144000,0.9,,,
688981,PARTICIPATES_IN,EVT-0156,1077,1077000,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0157,1077,1077006,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0158,1077,1077000,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0159,1077,1077008,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0283,1144,1144000,0.95,主体,,
688981,PARTICIPATES_IN,EVT-0284,1144,1144001,0.95,主体,,
688981,PARTICIPATES_IN,EVT-0285,1144,1144003,0.95,主体,,
688981,PARTICIPATES_IN,EVT-0286,1144,1144006,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0466,1219,1219002,0.95,主体,,
688981,PARTICIPATES_IN,EVT-0467,1219,1219002,0.85,主体,,
688981,PARTICIPATES_IN,EVT-0468,1219,1219003,0.8,主体,,
688981,PARTICIPATES_IN,EVT-0576,1275,1275000,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0577,1275,1275000,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0597,1284,1284000,0.95,主体,,
688981,PARTICIPATES_IN,EVT-0598,1284,1284005,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0743,1348,1348001,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0756,1356,1356021,0.92,主体,,
688981,PARTICIPATES_IN,EVT-0757,1356,1356022,0.9,主体,,
688981,PARTICIPATES_IN,EVT-0758,1356,1356022,0.9,主体,,
688981,PARTICIPATES_IN,EVT-1345,2047,2047001,0.8,涉及方,,
688981,PARTICIPATES_IN,EVT-1492,2100,2100012,0.9,主体,,
920019,PARTICIPATES_IN,EVT-1143,1549,1549000,0.95,主体,,
920019,PARTICIPATES_IN,EVT-1151,1554,1554000,0.95,主体,,
920019,PARTICIPATES_IN,EVT-1151,1554,1554002,0.85,涉及方,,
EVT-0001,EVIDENCED_BY,1001,,,,,,
EVT-0001,RELATED_TO,POL-0003,1001,1001000,0.85,,,
EVT-0002,EVIDENCED_BY,1001,,,,,,
EVT-0003,EVIDENCED_BY,1004,,,,,,
EVT-0004,EVIDENCED_BY,1004,,,,,,
EVT-0005,EVIDENCED_BY,1004,,,,,,
EVT-0006,EVIDENCED_BY,1004,,,,,,
EVT-0007,EVIDENCED_BY,1005,,,,,,
EVT-0007,ISSUED_BY,INST-0073,1005,1005000,0.9,,,
EVT-0008,EVIDENCED_BY,1005,,,,,,
EVT-0009,EVIDENCED_BY,1006,,,,,,
EVT-0010,EVIDENCED_BY,1006,,,,,,
EVT-0011,EVIDENCED_BY,1006,,,,,,
EVT-0012,EVIDENCED_BY,1007,,,,,,
EVT-0013,EVIDENCED_BY,1007,,,,,,
EVT-0014,EVIDENCED_BY,1007,,,,,,
EVT-0015,EVIDENCED_BY,1008,,,,,,
EVT-0016,EVIDENCED_BY,1008,,,,,,
EVT-0017,EVIDENCED_BY,1008,,,,,,
EVT-0018,EVIDENCED_BY,1010,,,,,,
EVT-0019,EVIDENCED_BY,1010,,,,,,
EVT-0020,EVIDENCED_BY,1012,,,,,,
EVT-0020,ISSUED_BY,INST-0190,1012,1012000,0.95,,,
EVT-0021,EVIDENCED_BY,1012,,,,,,
EVT-0022,EVIDENCED_BY,1013,,,,,,
EVT-0023,EVIDENCED_BY,1013,,,,,,
EVT-0024,EVIDENCED_BY,1013,,,,,,
EVT-0025,EVIDENCED_BY,1013,,,,,,
EVT-0026,EVIDENCED_BY,1014,,,,,,
EVT-0027,EVIDENCED_BY,1014,,,,,,
EVT-0028,EVIDENCED_BY,1014,,,,,,
EVT-0029,EVIDENCED_BY,1015,,,,,,
EVT-0029,ISSUED_BY,INST-0281,1015,1015000,0.8,,,
EVT-0030,EVIDENCED_BY,1015,,,,,,
EVT-0031,EVIDENCED_BY,1015,,,,,,
EVT-0032,EVIDENCED_BY,1016,,,,,,
EVT-0033,EVIDENCED_BY,1016,,,,,,
EVT-0034,EVIDENCED_BY,1016,,,,,,
EVT-0035,EVIDENCED_BY,1016,,,,,,
EVT-0036,EVIDENCED_BY,1018,,,,,,
EVT-0037,EVIDENCED_BY,1018,,,,,,
EVT-0038,EVIDENCED_BY,1019,,,,,,
EVT-0039,EVIDENCED_BY,1019,,,,,,
EVT-0040,EVIDENCED_BY,1019,,,,,,
EVT-0041,EVIDENCED_BY,1021,,,,,,
EVT-0042,EVIDENCED_BY,1022,,,,,,
EVT-0043,EVIDENCED_BY,1022,,,,,,
EVT-0044,EVIDENCED_BY,1022,,,,,,
EVT-0045,EVIDENCED_BY,1023,,,,,,
EVT-0046,EVIDENCED_BY,1024,,,,,,
EVT-0047,EVIDENCED_BY,1025,,,,,,
EVT-0048,EVIDENCED_BY,1025,,,,,,
EVT-0049,EVIDENCED_BY,1025,,,,,,
EVT-0050,EVIDENCED_BY,1026,,,,,,
EVT-0051,EVIDENCED_BY,1027,,,,,,
EVT-0052,EVIDENCED_BY,1027,,,,,,
EVT-0053,EVIDENCED_BY,1030,,,,,,
EVT-0054,EVIDENCED_BY,1030,,,,,,
EVT-0055,EVIDENCED_BY,1030,,,,,,
EVT-0056,EVIDENCED_BY,1031,,,,,,
EVT-0057,EVIDENCED_BY,1031,,,,,,
EVT-0058,EVIDENCED_BY,1032,,,,,,
EVT-0059,EVIDENCED_BY,1032,,,,,,
EVT-0060,EVIDENCED_BY,1033,,,,,,
EVT-0061,EVIDENCED_BY,1033,,,,,,
EVT-0062,EVIDENCED_BY,1033,,,,,,
EVT-0063,EVIDENCED_BY,1034,,,,,,
EVT-0064,EVIDENCED_BY,1034,,,,,,
EVT-0065,EVIDENCED_BY,1035,,,,,,
EVT-0066,EVIDENCED_BY,1035,,,,,,
EVT-0067,EVIDENCED_BY,1036,,,,,,
EVT-0068,EVIDENCED_BY,1036,,,,,,
EVT-0069,EVIDENCED_BY,1036,,,,,,
EVT-0070,EVIDENCED_BY,1036,,,,,,
EVT-0071,EVIDENCED_BY,1037,,,,,,
EVT-0071,ISSUED_BY,INST-0324,1037,1037019,0.8,,,
EVT-0072,EVIDENCED_BY,1038,,,,,,
EVT-0073,EVIDENCED_BY,1038,,,,,,
EVT-0074,EVIDENCED_BY,1039,,,,,,
EVT-0075,EVIDENCED_BY,1039,,,,,,
EVT-0076,EVIDENCED_BY,1039,,,,,,
EVT-0077,EVIDENCED_BY,1039,,,,,,
EVT-0078,EVIDENCED_BY,1040,,,,,,
EVT-0079,EVIDENCED_BY,1041,,,,,,
EVT-0080,EVIDENCED_BY,1041,,,,,,
EVT-0081,EVIDENCED_BY,1041,,,,,,
EVT-0082,EVIDENCED_BY,1042,,,,,,
EVT-0083,EVIDENCED_BY,1042,,,,,,
EVT-0084,EVIDENCED_BY,1043,,,,,,
EVT-0084,ISSUED_BY,INST-0067,1043,1043000,0.95,,,
EVT-0085,EVIDENCED_BY,1043,,,,,,
EVT-0086,EVIDENCED_BY,1044,,,,,,
EVT-0087,EVIDENCED_BY,1044,,,,,,
EVT-0088,EVIDENCED_BY,1044,,,,,,
EVT-0089,EVIDENCED_BY,1044,,,,,,
EVT-0089,EVIDENCED_BY,1045,,,,,,
EVT-0089,RELATED_TO,POL-0071,1044,1044013,0.85,,,
EVT-0090,EVIDENCED_BY,1045,,,,,,
EVT-0091,EVIDENCED_BY,1046,,,,,,
EVT-0092,EVIDENCED_BY,1046,,,,,,
EVT-0093,EVIDENCED_BY,1047,,,,,,
EVT-0094,EVIDENCED_BY,1047,,,,,,
EVT-0095,EVIDENCED_BY,1048,,,,,,
EVT-0096,EVIDENCED_BY,1048,,,,,,
EVT-0097,EVIDENCED_BY,1048,,,,,,
EVT-0098,EVIDENCED_BY,1048,,,,,,
EVT-0099,EVIDENCED_BY,1049,,,,,,
EVT-0100,EVIDENCED_BY,1049,,,,,,
EVT-0101,EVIDENCED_BY,1049,,,,,,
EVT-0102,EVIDENCED_BY,1049,,,,,,
EVT-0103,EVIDENCED_BY,1050,,,,,,
EVT-0104,EVIDENCED_BY,1050,,,,,,
EVT-0105,EVIDENCED_BY,1050,,,,,,
EVT-0106,EVIDENCED_BY,1050,,,,,,
EVT-0107,EVIDENCED_BY,1052,,,,,,
EVT-0108,EVIDENCED_BY,1052,,,,,,
EVT-0109,EVIDENCED_BY,1052,,,,,,
EVT-0110,EVIDENCED_BY,1053,,,,,,
EVT-0111,EVIDENCED_BY,1053,,,,,,
EVT-0112,EVIDENCED_BY,1054,,,,,,
EVT-0112,RELATED_TO,POL-0069,1054,1054000,0.85,,,
EVT-0113,EVIDENCED_BY,1054,,,,,,
EVT-0114,EVIDENCED_BY,1054,,,,,,
EVT-0115,EVIDENCED_BY,1055,,,,,,
EVT-0116,EVIDENCED_BY,1056,,,,,,
EVT-0116,EVIDENCED_BY,1057,,,,,,
EVT-0117,EVIDENCED_BY,1057,,,,,,
EVT-0118,EVIDENCED_BY,1057,,,,,,
EVT-0119,EVIDENCED_BY,1057,,,,,,
EVT-0120,EVIDENCED_BY,1058,,,,,,
EVT-0121,EVIDENCED_BY,1058,,,,,,
EVT-0122,EVIDENCED_BY,1059,,,,,,
EVT-0123,EVIDENCED_BY,1059,,,,,,
EVT-0123,RELATED_TO,POL-0106,1059,1059007,0.85,,,
EVT-0124,EVIDENCED_BY,1059,,,,,,
EVT-0125,EVIDENCED_BY,1061,,,,,,
EVT-0126,EVIDENCED_BY,1061,,,,,,
EVT-0127,EVIDENCED_BY,1062,,,,,,
EVT-0128,EVIDENCED_BY,1063,,,,,,
EVT-0129,EVIDENCED_BY,1063,,,,,,
EVT-0130,EVIDENCED_BY,1063,,,,,,
EVT-0131,EVIDENCED_BY,1065,,,,,,
EVT-0132,EVIDENCED_BY,1065,,,,,,
EVT-0133,EVIDENCED_BY,1065,,,,,,
EVT-0134,EVIDENCED_BY,1065,,,,,,
EVT-0135,EVIDENCED_BY,1066,,,,,,
EVT-0136,EVIDENCED_BY,1066,,,,,,
EVT-0137,EVIDENCED_BY,1067,,,,,,
EVT-0138,EVIDENCED_BY,1068,,,,,,
EVT-0139,EVIDENCED_BY,1069,,,,,,
EVT-0140,EVIDENCED_BY,1069,,,,,,
EVT-0141,EVIDENCED_BY,1069,,,,,,
EVT-0141,ISSUED_BY,INST-0176,1069,1069001,0.88,,,
EVT-0142,EVIDENCED_BY,1069,,,,,,
EVT-0143,EVIDENCED_BY,1070,,,,,,
EVT-0144,EVIDENCED_BY,1070,,,,,,
EVT-0145,EVIDENCED_BY,1071,,,,,,
EVT-0146,EVIDENCED_BY,1071,,,,,,
EVT-0147,EVIDENCED_BY,1071,,,,,,
EVT-0147,RELATED_TO,POL-0072,1071,1071004,0.85,,,
EVT-0148,EVIDENCED_BY,1072,,,,,,
EVT-0149,EVIDENCED_BY,1072,,,,,,
EVT-0150,EVIDENCED_BY,1072,,,,,,
EVT-0151,EVIDENCED_BY,1073,,,,,,
EVT-0152,EVIDENCED_BY,1073,,,,,,
EVT-0153,EVIDENCED_BY,1075,,,,,,
EVT-0154,EVIDENCED_BY,1076,,,,,,
EVT-0154,ISSUED_BY,INST-0190,1076,1076000,0.95,,,
EVT-0155,EVIDENCED_BY,1076,,,,,,
EVT-0156,EVIDENCED_BY,1077,,,,,,
EVT-0157,EVIDENCED_BY,1077,,,,,,
EVT-0158,EVIDENCED_BY,1077,,,,,,
EVT-0159,EVIDENCED_BY,1077,,,,,,
EVT-0160,EVIDENCED_BY,1078,,,,,,
EVT-0161,EVIDENCED_BY,1078,,,,,,
EVT-0161,ISSUED_BY,INST-0190,1078,1078000,0.9,,,
EVT-0162,EVIDENCED_BY,1079,,,,,,
EVT-0163,EVIDENCED_BY,1079,,,,,,
EVT-0164,EVIDENCED_BY,1080,,,,,,
EVT-0165,EVIDENCED_BY,1081,,,,,,
EVT-0166,EVIDENCED_BY,1082,,,,,,
EVT-0167,EVIDENCED_BY,1082,,,,,,
EVT-0168,EVIDENCED_BY,1083,,,,,,
EVT-0168,RELATED_TO,POL-0021,1083,1083003,0.85,,,
EVT-0169,EVIDENCED_BY,1083,,,,,,
EVT-0170,EVIDENCED_BY,1083,,,,,,
EVT-0171,EVIDENCED_BY,1084,,,,,,
EVT-0172,EVIDENCED_BY,1084,,,,,,
EVT-0173,EVIDENCED_BY,1085,,,,,,
EVT-0174,EVIDENCED_BY,1085,,,,,,
EVT-0175,EVIDENCED_BY,1086,,,,,,
EVT-0176,EVIDENCED_BY,1086,,,,,,
EVT-0177,EVIDENCED_BY,1086,,,,,,
EVT-0178,EVIDENCED_BY,1086,,,,,,
EVT-0179,EVIDENCED_BY,1087,,,,,,
EVT-0180,EVIDENCED_BY,1087,,,,,,
EVT-0181,EVIDENCED_BY,1088,,,,,,
EVT-0182,EVIDENCED_BY,1088,,,,,,
EVT-0183,EVIDENCED_BY,1089,,,,,,
EVT-0184,EVIDENCED_BY,1089,,,,,,
EVT-0185,EVIDENCED_BY,1090,,,,,,
EVT-0186,EVIDENCED_BY,1090,,,,,,
EVT-0187,EVIDENCED_BY,1090,,,,,,
EVT-0188,EVIDENCED_BY,1090,,,,,,
EVT-0189,EVIDENCED_BY,1091,,,,,,
EVT-0190,EVIDENCED_BY,1091,,,,,,
EVT-0191,EVIDENCED_BY,1091,,,,,,
EVT-0192,EVIDENCED_BY,1092,,,,,,
EVT-0193,EVIDENCED_BY,1093,,,,,,
EVT-0194,EVIDENCED_BY,1093,,,,,,
EVT-0195,EVIDENCED_BY,1094,,,,,,
EVT-0196,EVIDENCED_BY,1094,,,,,,
EVT-0196,RELATED_TO,POL-0063,1094,1094000,0.9,,,
EVT-0197,EVIDENCED_BY,1095,,,,,,
EVT-0198,EVIDENCED_BY,1095,,,,,,
EVT-0199,EVIDENCED_BY,1095,,,,,,
EVT-0200,EVIDENCED_BY,1096,,,,,,
EVT-0201,EVIDENCED_BY,1096,,,,,,
EVT-0202,EVIDENCED_BY,1097,,,,,,
EVT-0203,EVIDENCED_BY,1097,,,,,,
EVT-0204,EVIDENCED_BY,1098,,,,,,
EVT-0205,EVIDENCED_BY,1098,,,,,,
EVT-0205,RELATED_TO,POL-0021,1098,1098001,0.9,,,
EVT-0206,EVIDENCED_BY,1099,,,,,,
EVT-0207,EVIDENCED_BY,1099,,,,,,
EVT-0207,ISSUED_BY,INST-0368,1099,1099001,0.9,,,
EVT-0208,EVIDENCED_BY,1100,,,,,,
EVT-0208,RELATED_TO,POL-0020,1100,1100002,0.9,,,
EVT-0209,EVIDENCED_BY,1101,,,,,,
EVT-0210,EVIDENCED_BY,1101,,,,,,
EVT-0210,ISSUED_BY,INST-0318,1101,1101002,0.9,,,
EVT-0211,EVIDENCED_BY,1018,,,,,,
EVT-0211,EVIDENCED_BY,1103,,,,,,
EVT-0212,EVIDENCED_BY,1018,,,,,,
EVT-0212,EVIDENCED_BY,1103,,,,,,
EVT-0213,EVIDENCED_BY,1103,,,,,,
EVT-0214,EVIDENCED_BY,1104,,,,,,
EVT-0215,EVIDENCED_BY,1104,,,,,,
EVT-0216,EVIDENCED_BY,1106,,,,,,
EVT-0217,EVIDENCED_BY,1106,,,,,,
EVT-0218,EVIDENCED_BY,1106,,,,,,
EVT-0219,EVIDENCED_BY,1108,,,,,,
EVT-0220,EVIDENCED_BY,1108,,,,,,
EVT-0221,EVIDENCED_BY,1108,,,,,,
EVT-0222,EVIDENCED_BY,1108,,,,,,
EVT-0223,EVIDENCED_BY,1109,,,,,,
